episode,time,building_load,total_load,smp_price,reward,ev0_present,ev0_soc,ev0_charging_rate,ev0_arrival_time,ev0_departure_time,ev1_present,ev1_soc,ev1_charging_rate,ev1_arrival_time,ev1_departure_time,ev2_present,ev2_soc,ev2_charging_rate,ev2_arrival_time,ev2_departure_time,ev3_present,ev3_soc,ev3_charging_rate,ev3_arrival_time,ev3_departure_time,ev4_present,ev4_soc,ev4_charging_rate,ev4_arrival_time,ev4_departure_time,ev5_present,ev5_soc,ev5_charging_rate,ev5_arrival_time,ev5_departure_time,ev6_present,ev6_soc,ev6_charging_rate,ev6_arrival_time,ev6_departure_time,ev7_present,ev7_soc,ev7_charging_rate,ev7_arrival_time,ev7_departure_time,ev8_present,ev8_soc,ev8_charging_rate,ev8_arrival_time,ev8_departure_time,ev9_present,ev9_soc,ev9_charging_rate,ev9_arrival_time,ev9_departure_time,ev10_present,ev10_soc,ev10_charging_rate,ev10_arrival_time,ev10_departure_time,ev11_present,ev11_soc,ev11_charging_rate,ev11_arrival_time,ev11_departure_time,ev12_present,ev12_soc,ev12_charging_rate,ev12_arrival_time,ev12_departure_time,ev13_present,ev13_soc,ev13_charging_rate,ev13_arrival_time,ev13_departure_time,ev14_present,ev14_soc,ev14_charging_rate,ev14_arrival_time,ev14_departure_time,ev15_present,ev15_soc,ev15_charging_rate,ev15_arrival_time,ev15_departure_time,ev16_present,ev16_soc,ev16_charging_rate,ev16_arrival_time,ev16_departure_time,ev17_present,ev17_soc,ev17_charging_rate,ev17_arrival_time,ev17_departure_time,ev18_present,ev18_soc,ev18_charging_rate,ev18_arrival_time,ev18_departure_time,ev19_present,ev19_soc,ev19_charging_rate,ev19_arrival_time,ev19_departure_time
0,11,535.6803567164352,522.2279181473172,704.4771819733402,95463.89598111066,1,40.60788083033232,0.0,10,12,1,16.86563402756604,0.0,7,23,1,0.0,-6.217248937900877e-16,6,21,1,33.58043492035792,-1.7316245318608723,2,16,1,19.415438477291353,0.0,9,16,1,24.438178946687085,0.0,2,22,1,17.688273609858005,0.0,3,15,1,22.830391989492238,0.0,7,18,1,30.813062380203487,0.0,0,14,1,13.646188182814361,0.0,10,12,1,44.12244774785891,0.0,1,21,1,25.48039739193876,6.577113514021576,9,13,1,46.346558578525645,-5.455081034748013,11,19,1,16.870695674627456,-3.408079633999996,3,15,1,3.099901203693662,-6.033861152637841,11,17,1,0.0,-0.0,9,21,1,18.29183766850309,-3.4009057298928456,9,22,1,0.0,0.0,4,18,1,22.050035438119036,0.0,4,20,1,0.0,-0.0,0,22
0,12,627.2677465806721,612.1262900317121,557.9140276853497,119027.20440047591,1,43.41439444079969,2.8065136104673725,10,12,1,7.065152943653068,-6.86033675873908,7,23,1,0.0,0.0,6,21,1,26.159540683730413,-5.194625965639256,2,16,1,19.415438477291353,0.0,9,16,1,20.21813147068399,-2.9540332332021664,2,22,1,17.688273609858005,0.0,3,15,1,22.830391989492238,0.0,7,18,1,30.813062380203487,0.0,0,14,1,13.646188182814361,0.0,10,12,1,40.943056222730036,-2.225574067590209,1,21,1,31.243261422064876,5.762864030126117,9,13,1,46.346558578525645,0.0,11,19,1,16.870695674627456,0.0,3,15,1,3.099901203693662,0.0,11,17,1,0.0,-0.0,9,21,1,11.90186183479269,-4.472983083597278,9,22,1,0.0,0.0,4,18,1,19.18820532271106,-2.0032810807855825,4,20,1,0.0,0.0,0,22
0,13,573.8031910302832,573.5800282773799,523.976076234612,610.9292696100389,0,0.0,0.0,-1,-1,1,7.065152943653068,0.0,7,23,1,0.0,-0.0,6,21,1,26.159540683730413,0.0,2,16,1,19.415438477291353,0.0,9,16,1,20.21813147068399,0.0,2,22,1,17.688273609858005,0.0,3,15,1,22.830391989492238,0.0,7,18,1,30.813062380203487,0.0,0,14,0,0.0,0.0,-1,-1,1,40.943056222730036,0.0,1,21,1,31.243261422064876,0.0,9,13,1,46.346558578525645,0.0,11,19,1,16.870695674627456,0.0,3,15,1,3.099901203693662,0.0,11,17,1,0.0,0.0,9,21,1,11.90186183479269,0.0,9,22,1,0.0,0.0,4,18,1,18.869401389992152,-0.22316275290323517,4,20,1,0.0,0.0,0,22
0,14,650.8094455029344,637.7902417108297,410.6961936517774,73233.54923995196,0,0.0,0.0,-1,-1,1,0.0054548321306508996,-4.941788678065691,7,23,1,0.0,0.0,6,21,1,26.159540683730413,0.0,2,16,1,25.812905698359067,6.397467221067712,9,16,1,10.860501605879673,-6.55034090536302,2,22,1,17.688273609858005,0.0,3,15,1,14.62286578894589,-5.7452683403824425,7,18,1,30.813062380203487,0.0,0,14,0,0.0,0.0,-1,-1,1,40.943056222730036,0.0,1,21,0,0.0,0.0,-1,-1,1,43.23331130800961,-2.1792730893612244,11,19,1,16.870695674627456,0.0,3,15,1,3.099901203693662,0.0,11,17,1,0.0,0.0,9,21,1,11.90186183479269,0.0,9,22,1,0.0,0.0,4,18,1,18.869401389992152,0.0,4,20,1,0.0,0.0,0,22
0,15,615.4088082071142,601.7061554794984,494.8314980377301,52487.96865153302,0,0.0,0.0,-1,-1,1,0.0,-0.003818382491455629,7,23,1,0.0,-0.0,6,21,1,26.159540683730413,0.0,2,16,1,25.812905698359067,0.0,9,16,1,10.860501605879673,0.0,2,22,1,17.688273609858005,0.0,3,15,1,14.62286578894589,0.0,7,18,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,40.943056222730036,0.0,1,21,0,0.0,0.0,-1,-1,1,39.40569111174282,-2.679334137386756,11,19,1,16.870695674627456,0.0,3,15,1,5.489256518894344,2.389355315200682,11,17,1,0.0,-0.0,9,21,1,1.9275527542498772,-6.98201635637997,9,22,1,0.0,-0.0,4,18,1,9.68820258062312,-6.426839166558324,4,20,1,0.0,-0.0,0,22
0,16,627.4925293485818,626.520313482605,834.8068800999888,21564.565833483084,0,0.0,0.0,-1,-1,1,0.0,0.0,7,23,1,0.0,-0.0,6,21,1,31.343255013768328,5.183714330037915,2,16,1,28.81568021619382,3.0027745178347525,9,16,1,10.860501605879673,0.0,2,22,0,0.0,0.0,-1,-1,1,14.650865411118783,0.027999622172892202,7,18,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,31.348928374078625,-6.715889494055987,1,21,0,0.0,0.0,-1,-1,1,39.40569111174282,0.0,11,19,0,0.0,0.0,-1,-1,1,5.489256518894344,0.0,11,17,1,0.0,0.0,9,21,1,0.0,-1.349286927974914,9,22,1,0.0,0.0,4,18,1,8.086019846349625,-1.1215279139914458,4,20,1,0.0,0.0,0,22
0,17,746.255067084286,748.3882834993018,1056.6662147980483,13582.816351526726,0,0.0,0.0,-1,-1,1,0.0,0.0,7,23,1,0.0,-0.0,6,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,10.860501605879673,0.0,2,22,0,0.0,0.0,-1,-1,1,19.495623233366086,4.844757822247302,7,18,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,31.348928374078625,0.0,1,21,0,0.0,0.0,-1,-1,1,39.40569111174282,0.0,11,19,0,0.0,0.0,-1,-1,1,8.43792900410761,2.948672485213267,11,17,1,0.0,0.0,9,21,1,0.0,-0.0,9,22,1,0.0,0.0,4,18,1,0.0,-5.660213892444738,4,20,1,0.0,-0.0,0,22
0,18,753.3487641653511,763.0145027217992,1179.875623717664,-10662.737257426597,0,0.0,0.0,-1,-1,1,0.0,-0.0,7,23,1,0.0,-0.0,6,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,10.860501605879673,0.0,2,22,0,0.0,0.0,-1,-1,1,19.495623233366086,0.0,7,18,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,31.348928374078625,0.0,1,21,0,0.0,0.0,-1,-1,1,44.870983266815934,5.465292155073118,11,19,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,0.0,0.0,9,21,1,0.0,0.0,9,22,1,4.200446401375026,4.200446401375026,4,18,1,0.0,0.0,4,20,1,0.0,0.0,0,22
0,19,670.6224567008651,673.0061137531245,711.9960975450665,15146.300811047673,0,0.0,0.0,-1,-1,1,0.0,-0.0,7,23,1,0.0,0.0,6,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,3.5740630167850664,-5.100507012366224,2,22,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,33.07484747164709,1.725919097568467,1,21,0,0.0,0.0,-1,-1,1,50.62922823387309,5.75824496705716,11,19,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,0.0,0.0,9,21,1,0.0,-0.0,9,22,0,0.0,0.0,-1,-1,1,0.0,0.0,4,20,1,0.0,0.0,0,22
0,20,583.0750485141972,595.3278093409084,411.8692373461759,-8994.666244251728,0,0.0,0.0,-1,-1,1,0.0,-0.0,7,23,1,0.0,0.0,6,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,9.609237569501708,6.035174552716642,2,22,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,33.07484747164709,0.0,1,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,1.52196085030089,1.52196085030089,9,21,1,0.0,0.0,9,22,0,0.0,0.0,-1,-1,1,4.6956254236937065,4.6956254236937065,4,20,1,0.0,0.0,0,22
0,21,409.3844800737724,421.35394055088835,269.22123544489386,-5586.7984534647385,0,0.0,0.0,-1,-1,1,1.8706424641543484,1.8706424641543484,7,23,1,0.0,0.0,6,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,12.214396020769222,2.6051584512675143,2,22,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,39.99467343592573,6.919825964278646,1,21,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,1.52196085030089,0.0,9,21,1,0.5738335974154114,0.5738335974154114,9,22,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,0.0,0.0,0,22
0,22,320.51030717731874,333.0109415583963,181.3110002358665,-4879.847497792874,0,0.0,0.0,-1,-1,1,7.182040851285098,5.31139838713075,7,23,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,12.214396020769222,0.0,2,22,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,5.881771693982078,5.307938096566666,9,22,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,1,1.8812978973801842,1.8812978973801842,0,22
0,23,250.53677771199204,250.53677771199204,113.78484607534043,-1984.5728552723965,0,0.0,0.0,-1,-1,1,7.182040851285098,0.0,7,23,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1
0,24,217.70412156535076,217.70412156535076,87.86506944982465,-697.1562412646135,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1,0,0.0,0.0,-1,-1
1,1,196.0789924644297,168.3160163995191,83.4726890566397,4925.527395277819,1,40.50028106535368,0.0,0,15,1,36.838269695118456,-0.025523318080133306,9,13,1,12.62355851979817,-6.549754186021489,5,21,1,57.45258826613969,0.0,11,20,1,53.55042671056562,0.0,1,21,1,20.844548955454076,-5.989754097846151,5,20,1,24.38821107363324,-5.5641616891347265,11,23,1,27.938315343325506,0.0,10,21,1,27.383991469526897,-2.4362928029587376,4,13,1,21.889654997281077,0.0,8,19,1,46.81517488333799,0.0,2,12,1,21.35551870509247,0.0,9,18,1,34.882736124237226,0.0,5,12,1,49.56802070591184,0.0,7,18,1,43.667479717035505,-2.023150103619737,1,22,1,50.24114862791734,0.0,11,22,1,50.350639690258085,-1.6557014004739183,10,12,1,42.84574157383388,0.0,4,13,1,49.96760399082724,-3.518638466775688,7,14,1,58.250423524847946,0.0,9,13
1,2,172.98494809925975,134.75429004403713,28.793994178964546,4558.87976039188,1,37.678780550236894,-1.9750503605817518,0,15,1,36.838269695118456,0.0,9,13,1,12.62355851979817,0.0,5,21,1,52.978305290461236,-3.131998082974918,11,20,1,53.55042671056562,0.0,1,21,1,20.844548955454076,0.0,5,20,1,21.815672672167974,-1.8007768810256872,11,23,1,20.43014283447019,-5.2557207561987225,10,21,1,19.195962398791547,-5.731620349514745,4,13,1,21.889654997281077,0.0,8,19,1,41.95656991160163,-3.4010234802154455,2,12,1,11.764346620786684,-6.713820459014052,9,18,1,34.882736124237226,0.0,5,12,1,49.56802070591184,0.0,7,18,1,43.667479717035505,0.0,1,22,1,50.24114862791734,0.0,11,22,1,50.350639690258085,0.0,10,12,1,38.19436139071955,-3.2559661281800283,4,13,1,49.96760399082724,0.0,7,14,1,48.3008784426804,-6.964681557517285,9,13
1,3,156.23223648309212,109.25356682743106,-20.272356736015148,1932.4336294294328,1,37.678780550236894,0.0,0,15,1,36.838269695118456,0.0,9,13,1,4.13249450399813,-5.943744811060029,5,21,1,52.978305290461236,0.0,11,20,1,53.55042671056562,0.0,1,21,1,13.98114348114418,-4.804383832016927,5,20,1,21.815672672167974,0.0,11,23,1,20.43014283447019,0.0,10,21,1,9.338535715337896,-6.900198678417556,4,13,1,21.7642691432565,-0.08777009781720602,8,19,1,41.95656991160163,0.0,2,12,1,5.47693443736896,-4.401188528392407,9,18,1,28.45918471826085,-4.496485984183463,5,12,1,40.44968159424359,-6.382837378167773,7,18,1,43.04071822517865,-0.4387330442998003,1,22,1,50.24114862791734,0.0,11,22,1,43.617102044634414,-4.713476351936568,10,12,1,30.05111284266414,-5.700273983638786,4,13,1,49.64221136508614,-0.2277748380187692,7,14,1,44.184018260235,-2.8818021277117807,9,13
1,4,155.9501445716227,123.97025000535535,-53.41618982746523,-926.1540443250343,1,37.678780550236894,0.0,0,15,1,36.838269695118456,0.0,9,13,1,1.32751044682758,-1.9634888400193848,5,21,1,52.978305290461236,0.0,11,20,1,53.55042671056562,0.0,1,21,1,5.891190516882528,-5.6629670749831575,5,20,1,18.79734091104882,-2.1128322327834086,11,23,1,18.47399205900896,-1.3693055428228607,10,21,1,9.338535715337896,0.0,4,13,1,15.676600634315541,-4.26136795625867,8,19,1,41.95656991160163,0.0,2,12,1,1.8081092281737186,-2.568177646436669,9,18,1,28.45918471826085,0.0,5,12,1,40.44968159424359,0.0,7,18,1,35.84852634160133,-5.034534318504123,1,22,1,44.460387805846004,-4.046532575449937,11,22,1,43.617102044634414,0.0,10,12,1,26.271726189277743,-2.6455706573704774,4,13,1,46.33490033417377,-2.3151177216386607,7,14,1,44.184018260235,0.0,9,13
