episode,episode,total_reward,peak_occurrences,avg_building_load,avg_total_load,avg_smp_price
0,0,437607.2104145028,13,427.15382263857487,419.47596154257485,395.6219202063041
1,1,433117.2327555151,13,415.24026678359945,406.9199971841647,341.40766313792466
2,2,454886.5720465988,13,405.6413219123094,401.2551800766018,358.2483460487608
3,3,138483.45940288075,13,412.2432284513066,415.37910730391144,350.4260714573293
4,4,279402.4793317031,14,417.81805068030036,431.668658531271,328.94515837088636
